elec_prod_name,elec_prod_smis,smiles_from_dataframe,total_charge,match_with_confs_optimized_by_orca,sanity
126dd7472ab41b902f9efeb61cd28ff4_elec_15,CC1(C(=O)NNc2ncc(C(F)(F)F)cc2Cl)C=C(Cl)C(Cl)=C[CH-]1,[H]C1=C(Cl)C(Cl)=C([H])C(C(=O)N([H])N([H])c2nc([H])c(C(F)(F)F)c([H])c2Cl)(C([H])([H])[H])[C-]1[H],-1,True,True
10fb89d953b90da8ae32502f6faecc8d_elec_6,CC1[CH-]N=C(NC2(C)CC2)N=C1C1CCCN(CCc2c[nH]c3ccccc23)C1,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])(C3=NC(N([H])C4(C([H])([H])[H])C([H])([H])C4([H])[H])=N[C-]([H])C3([H])C([H])([H])[H])C1([H])[H])c([H])n2[H],-1,True,True
9fdd1f6f773c61f3be3b90f41e3a6374_elec_2,CN1c2ncnc(Sc3ccccc3)c2[N-]C1(C)Br,[H]c1nc(Sc2c([H])c([H])c([H])c([H])c2[H])c2c(n1)N(C([H])([H])[H])C(Br)(C([H])([H])[H])[N-]2,-1,False,False
cfb5b57342f72d2003891f972a2bb9f0_elec_7,C=CC(CC(O)[C-]1C=CC(OC)=CC1C)c1cccc(OC)c1,[H]OC([H])([C-]1C([H])=C([H])C(OC([H])([H])[H])=C([H])C1([H])C([H])([H])[H])C([H])([H])C([H])(C([H])=C([H])[H])c1c([H])c([H])c([H])c(OC([H])([H])[H])c1[H],-1,True,True
11ebf6733122a71ba30cbcce0a8ffc63_elec_18,COC1=CC=C(OC)[C-]2C1=C(C)C=C(N(C)CCO)N2C,[H]OC([H])([H])C([H])([H])N(C1=C([H])C(C([H])([H])[H])=C2C(OC([H])([H])[H])=C([H])C([H])=C(OC([H])([H])[H])[C-]2N1C([H])([H])[H])C([H])([H])[H],-1,True,True
ce48063ddbf2f05f2e8291f43ef242bf_elec_26,CCOC(=O)CN1C(=O)C(NC=O)N=C(c2ccccc2)C2=CC=C[CH-]C21C,[H]C(=O)N([H])C1([H])N=C(c2c([H])c([H])c([H])c([H])c2[H])C2=C([H])C([H])=C([H])[C-]([H])C2(C([H])([H])[H])N(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])C1=O,-1,True,True
f255ae28a52f0fdfd4048cde2c2159a9_elec_20,CCOC(=O)c1cc(OC)c(OC)cc1NC(=O)C[C-]1C=C(OC)C(OC)=CC1C,[H]C1=C(OC([H])([H])[H])C(OC([H])([H])[H])=C([H])C([H])(C([H])([H])[H])[C-]1C([H])([H])C(=O)N([H])c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1C(=O)OC([H])([H])C([H])([H])[H],-1,True,True
cda76b8e4db5def956e4bff0217fe31a_elec_9,CC1C=C(c2n[nH]c(C(=O)O)c2Cc2cccc(-c3ccc(F)cc3)c2)C=C[CH-]1,[H]OC(=O)c1c(C([H])([H])c2c([H])c([H])c([H])c(-c3c([H])c([H])c(F)c([H])c3[H])c2[H])c(C2=C([H])C([H])(C([H])([H])[H])[C-]([H])C([H])=C2[H])nn1[H],-1,True,True
31e5d515d21bb505083d21d9756289b7_elec_1,COC(=O)c1cc(C)n([C-](c2ccccc2)N(C)C)n1,[H]c1c([H])c([H])c([C-](N(C([H])([H])[H])C([H])([H])[H])n2nc(C(=O)OC([H])([H])[H])c([H])c2C([H])([H])[H])c([H])c1[H],-1,True,True
24189d3c7a798afca7b3352afb855a4a_elec_8,CCSC1=NN=C2c3ccccc3N(C(C)=O)C(CC)O[C-]2N1C,[H]c1c([H])c([H])c2c(c1[H])C1=NN=C(SC([H])([H])C([H])([H])[H])N(C([H])([H])[H])[C-]1OC([H])(C([H])([H])C([H])([H])[H])N2C(=O)C([H])([H])[H],-1,True,True
57b7bbaf4858e1eae2c960741f9f2a1c_elec_17,CC1(C(=N)Nc2ccc3c(c2)CCN3C2CCNC2)[CH-]C=CS1,[H]N=C(N([H])c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])N2C1([H])C([H])([H])N([H])C([H])([H])C1([H])[H])C1(C([H])([H])[H])SC([H])=C([H])[C-]1[H],-1,True,True
48bb232894c90a557977e53703cdb3f3_elec_23,COC1=CC=C[C-](N2CC(C(=O)Nc3ccc(F)cc3)CC2=O)C1C,[H]C1=C([H])[C-](N2C(=O)C([H])([H])C([H])(C(=O)N([H])c3c([H])c([H])c(F)c([H])c3[H])C2([H])[H])C([H])(C([H])([H])[H])C(OC([H])([H])[H])=C1[H],-1,True,True
0a26a19696ad42daeb3e73a11fb449c4_elec_19,CC1C=C(CN=[N+]=[N-])C=C[C-]1C(=O)N[C@@H](CCc1ccccc1)C(=O)NCC#N,[H]C1=C([H])[C-](C(=O)N([H])[C@]([H])(C(=O)N([H])C([H])([H])C#N)C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])(C([H])([H])[H])C([H])=C1C([H])([H])N=[N+]=[N-],-1,True,True
a172bc257953fa5a827c96ebaf33c6ff_elec_5,CC(C)C[C-]1SC(NC(=O)c2ccc3c(c2)OCCO3)=NN1C,[H]c1c([H])c(C(=O)N([H])C2=NN(C([H])([H])[H])[C-](C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S2)c([H])c2c1OC([H])([H])C([H])([H])O2,-1,True,True
685047fea5286943799554d576de21de_elec_19,COc1ccc(C(=O)N2CCC3(CC2)C2=CC=C[CH-]C2(C)[C@@H](N)[C@@H]3O)cc1,[H]O[C@]1([H])C2(C3=C([H])C([H])=C([H])[C-]([H])C3(C([H])([H])[H])[C@@]1([H])N([H])[H])C([H])([H])C([H])([H])N(C(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])C([H])([H])C2([H])[H],-1,True,True
668c3dd0ef7df7b1632865c5b8140fbc_elec_2,CCC(C)([O-])N(O)C[C@@H]1C[C@H]1P(=O)(O)O,[H]ON(C([O-])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[C@@]1([H])P(=O)(O[H])O[H],-1,True,True
87eaf6242c1249030219e115301974b7_elec_19,COc1cccc(OC[C@@H]2CN(CCN3CCC4=CC(C)[CH-]C=C43)CCO2)c1,[H]C1=C2C(=C([H])C([H])(C([H])([H])[H])[C-]1[H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])O[C@]([H])(C([H])([H])Oc2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])C1([H])[H],-1,True,True
ea4512fb9d4d4b728d8e8b7ad6aa8207_elec_10,CC1(c2nc3ccccc3s2)C(c2ccco2)=NN[C-]1N,[H]c1oc(C2=NN([H])[C-](N([H])[H])C2(c2nc3c([H])c([H])c([H])c([H])c3s2)C([H])([H])[H])c([H])c1[H],-1,True,True
2a11aa97ccbeb90a9e23bff288cefcab_elec_10,CO[S-](=O)(Nc1ccc(F)cn1)c1ccc(Oc2cc(C)c(C#N)c(C)c2)cc1F,[H]c1nc(N([H])[S-](=O)(OC([H])([H])[H])c2c([H])c([H])c(Oc3c([H])c(C([H])([H])[H])c(C#N)c(C([H])([H])[H])c3[H])c([H])c2F)c([H])c([H])c1F,-1,False,False
3430ed5210ffc5a8ba54476eccfd1756_elec_13,Cc1noc(C(C)N2CCN(C[C-]3OC(C4CC4)=NN3C)CC2)n1,[H]C([H])([H])c1noc(C([H])(N2C([H])([H])C([H])([H])N(C([H])([H])[C-]3OC(C4([H])C([H])([H])C4([H])[H])=NN3C([H])([H])[H])C([H])([H])C2([H])[H])C([H])([H])[H])n1,-1,True,True
20590f915b9d06fbfef86d3deb3e603f_elec_1,CC([O-])(CSc1nnc(NC(=O)C2CCC2)s1)Nc1ccc(N2CCOCC2)cc1,[H]c1c([H])c(N([H])C([O-])(C([H])([H])[H])C([H])([H])Sc2nnc(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C3([H])[H])s2)c([H])c([H])c1N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],-1,True,True
a75300e03b242d306606fefa702fd0ff_elec_1,CC1=C[N-]C(C)(C)c2nc(CCc3ccc4cc5c(cc4n3)OC(F)(F)O5)nn21,[H]C1=C(C([H])([H])[H])n2nc(C([H])([H])C([H])([H])c3nc4c([H])c5c(c([H])c4c([H])c3[H])OC(F)(F)O5)nc2C(C([H])([H])[H])(C([H])([H])[H])[N-]1,-1,True,True
1b03472c46535ffa84f607f48f58831f_elec_20,CCN(CC)C1=CC=C(/C=N/NC(=O)c2ccoc2C)C(C)(O)[CH-]1,[H]OC1(C([H])([H])[H])C(/C([H])=N/N([H])C(=O)c2c(C([H])([H])[H])oc([H])c2[H])=C([H])C([H])=C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])[C-]1[H],-1,True,True
e2cbaf202a6555afd912d82ef3eb86d2_elec_19,CC12C=CN[C-]1N=Cc1nnc([C@@H]3CC[C@H](NS(C)(=O)=O)C3)n12,[H]C1=N[C-]2N([H])C([H])=C([H])C2(C([H])([H])[H])n2c1nnc2[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C1([H])[H],-1,True,True
5c3fd55019649a233d0f4ad1720b6734_elec_1,CC1(O)[N-]c2cccc3c2N1CC(N(CC1CC1)CC1CC1)C3,[H]OC1(C([H])([H])[H])[N-]c2c([H])c([H])c([H])c3c2N1C([H])([H])C([H])(N(C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C3([H])[H],-1,True,True
46aad8e9f90a163752caa91ed3f300f6_elec_14,CC1=NN(C(C)(C)C)[C-]2C1=C(C)C(CCC(=O)Nc1c(C)cc(C)cc1C)=C(C)N2C,[H]c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c(N([H])C(=O)C([H])([H])C([H])([H])C2=C(C([H])([H])[H])N(C([H])([H])[H])[C-]3C(=C2C([H])([H])[H])C(C([H])([H])[H])=NN3C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1C([H])([H])[H],-1,True,True
6cfc1a8b4e1426854e6d81559482df67_elec_14,CCCCCCCCCCC1=C(CCC(C)([O-])O)C(=O)OC1=O,[H]OC([O-])(C([H])([H])[H])C([H])([H])C([H])([H])C1=C(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)OC1=O,-1,True,True
bbe2641609eadcff09222c99be0c978f_elec_22,Cc1ccc(NCC(=O)N2CCCN(CC3=NC4=CC=C[CH-]C4(C)N3)CC2)cc1,[H]C1=C([H])[C-]([H])C2(C([H])([H])[H])C(=C1[H])N=C(C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])N([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C([H])([H])C([H])([H])C1([H])[H])N2[H],-1,True,True
aec31fd0be21ea34bc4d100d3e206de8_elec_7,CC1(CCNC(=O)NS(=O)(=O)c2ccc(Cl)cc2)C=CC(S(N)(=O)=O)=C[CH-]1,[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])C([H])([H])N([H])C(=O)N([H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])[C-]([H])C([H])=C1S(=O)(=O)N([H])[H],-1,True,True
a2040d68832a8094ba8dd18726773712_elec_16,CC1([C@H]2C[C@@H]2NCc2ccc(OCc3ccc(Br)cc3)cc2)C=CC=C[CH-]1,[H]C1=C([H])[C-]([H])C(C([H])([H])[H])([C@@]2([H])C([H])([H])[C@]2([H])N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])c3c([H])c([H])c(Br)c([H])c3[H])c([H])c2[H])C([H])=C1[H],-1,True,True
ebdc9019c78d23c8ae717a1a17c43f02_elec_6,CCOC(=O)C1=C(c2ccc3ncnc(N(C)Cc4sccc4C)c3c2)O[CH-]C1C,[H]c1nc(N(C([H])([H])[H])C([H])([H])c2sc([H])c([H])c2C([H])([H])[H])c2c([H])c(C3=C(C(=O)OC([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])[C-]([H])O3)c([H])c([H])c2n1,-1,True,True
1f0536927df1a6318d80a1dbcb08b86c_elec_3,CC1N=C(N)c2c(-c3cccc(Cl)c3)cc(-c3ccc(N4CCOCC4)nc3)nc2[N-]1,[H]c1nc(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c([H])c1-c1nc2c(c(-c3c([H])c([H])c([H])c(Cl)c3[H])c1[H])C(N([H])[H])=NC([H])(C([H])([H])[H])[N-]2,-1,True,True
5cb08f58de524ec5b6f6a59bf7dfb594_elec_9,COc1cc(/C=C2\C[C-](OC)NC2=O)ccc1O,[H]Oc1c([H])c([H])c(/C([H])=C2/C(=O)N([H])[C-](OC([H])([H])[H])C2([H])[H])c([H])c1OC([H])([H])[H],-1,True,True
df7fb160d97e257214fa6aaca16d3bb4_elec_11,CO[C-](Nc1ccccc1Cl)OCCNC(=O)OC(C)C,[H]c1c([H])c([H])c(N([H])[C-](OC([H])([H])[H])OC([H])([H])C([H])([H])N([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])c(Cl)c1[H],-1,True,True
c731262be35ca4b5450dade5a0d39bdc_elec_7,CC1N=C(c2ccc(O)cc2)N=C[C-]1c1cc(O)cc(O)c1,[H]Oc1c([H])c([H])c(C2=NC([H])(C([H])([H])[H])[C-](c3c([H])c(O[H])c([H])c(O[H])c3[H])C([H])=N2)c([H])c1[H],-1,True,True
44701a0a32abe2c27e23d6a7c4d418f4_elec_4,CO[C-](NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Br)s2)c1C,[H]c1c(Br)sc(-c2c(C([H])([H])[H])c([C-](OC([H])([H])[H])N([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])nn2-c2c([H])c([H])c(Cl)c([H])c2Cl)c1[H],-1,True,True
50c2e84a8976a06c8f4b60da28b1d840_elec_1,CC1(C)[N-]N2C(=C1c1cccs1)N=C1CCCC1=C2NCCCO,[H]OC([H])([H])C([H])([H])C([H])([H])N([H])C1=C2C(=NC3=C(c4sc([H])c([H])c4[H])C(C([H])([H])[H])(C([H])([H])[H])[N-]N31)C([H])([H])C([H])([H])C2([H])[H],-1,True,True
995cf43f2c85a6ec4bc7b33744803844_elec_8,Cc1cccc(C)c1C(C)[CH-]S(=O)(=O)c1ccccc1,[H]c1c([H])c([H])c(S(=O)(=O)[C-]([H])C([H])(c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-1,True,True
94bcbb1fafb59d3ed3f8ff808bd77d03_elec_13,COc1ccccc1N1CCO[C-]2C1=CC=C(S(=O)(=O)Nc1nccs1)C2C,[H]C1=C2[C-](OC([H])([H])C([H])([H])N2c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])C([H])(C([H])([H])[H])C(S(=O)(=O)N([H])c2nc([H])c([H])s2)=C1[H],-1,True,True
6b1a1310ba7318f01267cf0605b2bcb0_elec_20,Cc1cccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3(C)[O-])c1,[H]c1c([H])c(Sc2c([H])c3c(c([H])c2N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])C3([O-])C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H],-1,True,True
343e84ae714a2abbfc1e049136254ae3_elec_1,CC([O-])(Nc1cccc2c(=O)[nH]ccc12)c1ccc(F)cc1,[H]c1c([H])c(C([O-])(N([H])c2c([H])c([H])c([H])c3c(=O)n([H])c([H])c([H])c23)C([H])([H])[H])c([H])c([H])c1F,-1,True,True
fd3e4708ee7fc2731a912435d5d10e92_elec_28,CO[C-]1C[C@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)NC(=O)c4ccc(Cl)cc4)[C@@H]2CC[C@@]1(C)C3,[H]c1c([H])c(C(=O)N([H])[C@]2(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])[C@]2([H])C([H])([H])C([H])([H])[C@@]24C([H])([H])[C-](OC([H])([H])[H])[C@@](C([H])([H])[H])(C([H])([H])C([H])([H])[C@]23[H])C4([H])[H])c([H])c([H])c1Cl,-1,True,True
169bc37415b2089391081490d8205d9b_elec_2,COC1(C)[CH-]C=CC=C1C(=O)OCC1CCCN2CCCCC12,[H]C1=C([H])[C-]([H])C(OC([H])([H])[H])(C([H])([H])[H])C(C(=O)OC([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C32[H])=C1[H],-1,True,True
d774420589b946cbc05da0fcba6ca08a_elec_2,CC12[CH-]C=C(NC3=NCCN3)C=C1C(=O)c1ccc(NC3=NCCN3)cc1C2=O,[H]C1=C2C(=O)c3c([H])c([H])c(N([H])C4=NC([H])([H])C([H])([H])N4[H])c([H])c3C(=O)C2(C([H])([H])[H])[C-]([H])C([H])=C1N([H])C1=NC([H])([H])C([H])([H])N1[H],-1,True,True
1505101fe24dc8adc430825d5e562058_elec_2,CC1C=CC=C[C-]1CCc1nn2c(C3COc4ccccc4O3)nnc2s1,[H]C1=C([H])[C-](C([H])([H])C([H])([H])c2nn3c(C4([H])Oc5c([H])c([H])c([H])c([H])c5OC4([H])[H])nnc3s2)C([H])(C([H])([H])[H])C([H])=C1[H],-1,True,True
d6e0cc2b449e099c3fa7a696ccf53519_elec_8,CCOC(=O)/C(=N\NC(C)([O-])c1ccccc1)c1ccccc1,[H]c1c([H])c([H])c(/C(=N/N([H])C([O-])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H],-1,True,True
551a45688f3b1ef0febd1857111cae44_elec_11,COc1ccc(N2C(=O)[C-]3C4=C(CCC(C)C4)SC3(C)N=C2SC)cc1,[H]c1c([H])c(N2C(=O)[C-]3C4=C(SC3(C([H])([H])[H])N=C2SC([H])([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C4([H])[H])c([H])c([H])c1OC([H])([H])[H],-1,True,True
a4fa3c7028100d7df1a28a07dc8e1e33_elec_13,CC1=C([C@H](C)[C@H]2CC[C@H](C)CN2)[CH-]C(C)C2=C1C[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C,[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])C4=C(C(C([H])([H])[H])=C([C@]([H])(C([H])([H])[H])[C@]5([H])N([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])[C-]([H])C4([H])C([H])([H])[H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H],-1,True,True
d15e693133bcb7d2cf91309479cb00db_elec_2,Cc1ccc(C(=O)N2CCC(CCC(=O)NC3=C[C-](C)C(C)C=C3)CC2)s1,[H]C1=C([H])C([H])(C([H])([H])[H])[C-](C([H])([H])[H])C([H])=C1N([H])C(=O)C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C(=O)c2sc(C([H])([H])[H])c([H])c2[H])C([H])([H])C1([H])[H],-1,True,True
d440ad6565c0f2f0aaff2384e44266eb_elec_8,CC1C=c2c(CCCOc3ccc(C(F)(F)F)cc3)c(C(=O)O)[nH]c2=C[CH-]1,[H]OC(=O)c1c(C([H])([H])C([H])([H])C([H])([H])Oc2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c2c(n1[H])=C([H])[C-]([H])C([H])(C([H])([H])[H])C=2[H],-1,True,True
d31011947c0e228ce2f62e1810fb8dc6_elec_21,CC1[CH-]C=C(c2nc3cc(N4CCN5CCCCC5C4)nc(N)n3n2)O1,[H]C1=C(c2nc3c([H])c(N4C([H])([H])C([H])([H])N5C([H])([H])C([H])([H])C([H])([H])C([H])([H])C5([H])C4([H])[H])nc(N([H])[H])n3n2)OC([H])(C([H])([H])[H])[C-]1[H],-1,True,True
06ac4897ea767b6648d4cc1c6c122b38_elec_3,COC1=CC(C)[C-](OC)c2cc(C)cc(O)c21,[H]Oc1c([H])c(C([H])([H])[H])c([H])c2c1C(OC([H])([H])[H])=C([H])C([H])(C([H])([H])[H])[C-]2OC([H])([H])[H],-1,True,True
e397a9168233afe2c26d4d2451548c93_elec_11,CC1(CNc2cccc(-c3cn(Cc4ccccc4)c(N)n3)c2)[CH-]C=CN1,[H]C1=C([H])N([H])C(C([H])([H])[H])(C([H])([H])N([H])c2c([H])c([H])c([H])c(-c3nc(N([H])[H])n(C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])c3[H])c2[H])[C-]1[H],-1,True,True
27618bf4a555417c394a9546276a2715_elec_7,C=CCNc1nc(C2(C)C=C(C(N)=O)C(O)=C[CH-]2)cs1,[H]OC1=C([H])[C-]([H])C(c2nc(N([H])C([H])([H])C([H])=C([H])[H])sc2[H])(C([H])([H])[H])C([H])=C1C(=O)N([H])[H],-1,True,True
d206d2eb78aebcc21f45d251d615b9aa_elec_23,COC1=CC=C(c2noc(CN(C)S(=O)(=O)c3ccccc3)n2)C(C)[C-]1OC,[H]C1=C(OC([H])([H])[H])[C-](OC([H])([H])[H])C([H])(C([H])([H])[H])C(c2noc(C([H])([H])N(C([H])([H])[H])S(=O)(=O)c3c([H])c([H])c([H])c([H])c3[H])n2)=C1[H],-1,True,True
eaa9609fe3cf4913d1ec3fb0a6cad0c1_elec_18,CO[C-]1C(c2c(C)cc(C)cc2C)=C(O)c2cccnc2N1C,[H]OC1=C(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])[C-](OC([H])([H])[H])N(C([H])([H])[H])c2nc([H])c([H])c([H])c21,-1,True,True
ebd314367b2e212a3c9c6b40df44ac6f_elec_13,COC1=CC(C(=O)NC(C)C)=N[C-]2C1=CC(F)=CC2(C)C,[H]C1=C(OC([H])([H])[H])C2=C([H])C(F)=C([H])C(C([H])([H])[H])(C([H])([H])[H])[C-]2N=C1C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H],-1,True,True
483542dbbbc1fbb94150cc7ba307995f_elec_7,C=C(C)[C@@H](OC(=O)C1(C)[CH-]C=C(F)c2ccccc21)C(N)=O,[H]C([H])=C(C([H])([H])[H])[C@@]([H])(OC(=O)C1(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2C(F)=C([H])[C-]1[H])C(=O)N([H])[H],-1,True,True
51ecfef1bd9eabd011a35cb024309b9d_elec_0,CN=[C-]c1c(Cl)nc(=S)[nH]c1-c1ccco1,[H]c1oc(-c2c([C-]=NC([H])([H])[H])c(Cl)nc(=S)n2[H])c([H])c1[H],-1,True,True
381426426eaa1a9dc3ce576820040572_elec_22,Cc1ccc(/C=C(\C(=O)c2ccc(Br)cc2)S(=O)(=O)CC2=CC(C)[C-](F)C=C2)s1,[H]C1=C([H])[C-](F)C([H])(C([H])([H])[H])C([H])=C1C([H])([H])S(=O)(=O)/C(C(=O)c1c([H])c([H])c(Br)c([H])c1[H])=C(\[H])c1sc(C([H])([H])[H])c([H])c1[H],-1,True,True
09348dfa5c7588cfa2fe7ae733ae14a6_elec_24,CC1C=C(C(=O)COC(=O)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)C=C[C-]1Br,[H]C1=C([H])[C-](Br)C([H])(C([H])([H])[H])C([H])=C1C(=O)C([H])([H])OC(=O)C1([H])C([H])([H])C([H])([H])N(c2nc([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])C1([H])[H],-1,True,True
514a7e2e4af4ea7ed40eeec88ab9e20b_elec_15,Cc1ncc(C)n2nc(CCc3nc([C-]4N=CSC4C)cn3C)nc12,[H]C1=N[C-](c2nc(C([H])([H])C([H])([H])c3nc4c(C([H])([H])[H])nc([H])c(C([H])([H])[H])n4n3)n(C([H])([H])[H])c2[H])C([H])(C([H])([H])[H])S1,-1,True,True
7c6d8b49b6b11a08581d047750f1ca6f_elec_11,CC12C=CNC1=CC=C(/C=C/C(=O)c1ccc(I)cc1)[CH-]2,[H]C1=C(/C([H])=C(\[H])C(=O)c2c([H])c([H])c(I)c([H])c2[H])[C-]([H])C2(C([H])([H])[H])C([H])=C([H])N([H])C2=C1[H],-1,True,True
c8ba8d6bd45181d9decc2e7710e027b3_elec_7,C=CCn1c(=S)s[c-](C(C)c2ccc(OCCCN(C)C)cc2)c1=O,[H]C([H])=C([H])C([H])([H])n1c(=S)s[c-](C([H])(c2c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c1=O,-1,True,True
4c598e6eb7821200417c0488d4de8bec_elec_15,CCN(Cc1ccccc1)C(=O)CN1c2ccccc2O[C-]1OC,[H]c1c([H])c([H])c(C([H])([H])N(C(=O)C([H])([H])N2c3c([H])c([H])c([H])c([H])c3O[C-]2OC([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H],-1,True,True
fd76d193bb0eb35f236849e4bcde1cbb_elec_11,CC1CCC(/C=N/C2=CC=CC(C)(Br)[CH-]2)=C2NC=C(C(=O)O)C(=O)N21,[H]OC(=O)C1=C([H])N([H])C2=C(/C([H])=N/C3=C([H])C([H])=C([H])C(Br)(C([H])([H])[H])[C-]3[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])N2C1=O,-1,False,False
873993431ce4f2b6af19585c9eef6887_elec_2,C[C-]1ON=C(CN(C)C(=O)c2ccc(OC(C)C)nc2)C1C,[H]c1nc(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C(=O)N(C([H])([H])[H])C([H])([H])C1=NO[C-](C([H])([H])[H])C1([H])C([H])([H])[H],-1,True,True
9355cbf3e7bbe85eb58b360958004bf0_elec_12,CC1C=C(c2nnc(CNC(=O)CN)o2)C=C[C-]1F,[H]C1=C([H])[C-](F)C([H])(C([H])([H])[H])C([H])=C1c1nnc(C([H])([H])N([H])C(=O)C([H])([H])N([H])[H])o1,-1,True,True
9ed5f5d04d7f709e249e894ce2156a9b_elec_19,C[C@@H]1N[C@H](C(=O)NNC(=O)[C@@H](N)CCCCN)C[C-]2c3ccccc3NC21C,[H]c1c([H])c([H])c2c(c1[H])[C-]1C(C([H])([H])[H])(N2[H])[C@]([H])(C([H])([H])[H])N([H])[C@]([H])(C(=O)N([H])N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C1([H])[H],-1,True,True
c6acfd27c4e8775bd24b88f0b3b77223_elec_17,Cc1cc(C)c2sc(N(CCN(C)C)C(=O)[C-]3C(F)=CC=CC3(C)F)nc2c1,[H]C1=C(F)[C-](C(=O)N(c2nc3c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c3s2)C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C(F)(C([H])([H])[H])C([H])=C1[H],-1,False,False
a3c01d37e08b77eea914e405e605a35c_elec_2,C[C-](c1ccc(Cl)cc1)N(C)N/C(N)=N/C=N/C#N,[H]C(=N\C#N)/N=C(\N([H])[H])N([H])N([C-](c1c([H])c([H])c(Cl)c([H])c1[H])C([H])([H])[H])C([H])([H])[H],-1,True,True
7432f63a6bb2bb87347c8e4ab6f651e4_elec_18,CC1C=CC=C2C=C(c3ccc(CCC(O)CC(=O)O)cc3)O[C-]21,[H]OC(=O)C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])c1c([H])c([H])c(C2=C([H])C3=C([H])C([H])=C([H])C([H])(C([H])([H])[H])[C-]3O2)c([H])c1[H],-1,True,True
